Employee Id,Department,Job Title,Hourly Rate 
E09587,Seattle Dept of Human Resource,"Accountant,Prin",54.03
E09588,Seattle Dept of Human Resource,"Manager2,Exempt",74.613
E09589,City Budget Office,"StratAdvsr3,Exempt",85.629
E09590,Construction & Inspections,Land Use Plnr II,57.25
E09591,Construction & Inspections,Land Use Plnr II,57.25
E09592,Construction & Inspections,Permit Spec Supv,54.13
E09593,Construction & Inspections,Pressure Systs Inspector(J),57.26
E09594,Construction & Inspections,Executive2,102.158
E09595,Construction & Inspections,"Manager3,Engrng&Plans Rev",85.719
E09596,Construction & Inspections,Permit Tech,41.09
E09597,Construction & Inspections,"Plng&Dev Spec,Sr-BU",60.83
E09598,Construction & Inspections,StratAdvsr2 *,73.096
E09599,Fire Department,Executive3,120.938
E09600,Fire Department,"Mgmt Systs Anlyst,Asst *",44.83
E09601,Fire Department,Admin Spec III-BU,40.3
E09602,Fire Department,Fire Lieut-Trng Div-80 Hrs,70.2
E09603,Fire Department,Fireftr-RB Ap DrvrC-90.46 Hrs,61.14
E09604,Fire Department,Fireftr-HM-Ap Drvr C-90.46 Hrs,61.14
E09605,Fire Department,Fireftr-90.46 Hrs,44.72
E09606,Fire Department,Fireftr-Ap Drvr C-90.46,53.76
E09607,Fire Department,Fireftr-90.46 Hrs,44.72
E09608,Fire Department,"Fire Lieut, Sr-90.46 Hrs",65.08
E09609,Fire Department,Fireftr-VRT Ap DrvrC-90.46 Hrs,60.66
E09610,Fire Department,Fire Capt-VRT-90.46 Hrs,71.48
E09611,Fire Department,Fireftr-Paramed Tech-90.46 Hrs,58.52
E09612,Fire Department,Fireftr-ParamedTechSr-90.46,65.65
E09613,Fire Department,"Fire Lieut, Sr-90.46 Hrs",63.18
E09614,Fire Department,Fireftr-90.46 Hrs,42.34
E09615,Fire Department,Fireftr-90.46 Hrs,49.48
E09616,Fire Department,Fire Battalion Chief-91.4 Hrs,74
E09617,Fire Department,Fireftr-90.46 Hrs,47.1
E09618,Fire Department,Fireftr-80 Hrs,60.79
E09619,Fire Department,Fireftr-Ap Drvr C-90.46,52.81
E09620,Fire Department,Fire Capt-90.46 Hrs,70.29
E09621,Fire Department,Fireftr-90.46 Hrs,50.43
E09622,Fire Department,Fireftr-Ap Drvr C-90.46,60.18
E09623,Fire Department,Fireftr-TRT Dive-90.46 Hrs,54.24
E09624,Fire Department,"Fire Lieut, Sr-90.46 Hrs",65.08
E09625,Fire Department,Fireftr-90.46 Hrs,44.72
E09626,Fire Department,Fireftr-90.46 Hrs,50.43
E09627,Fire Department,Fireftr-Trng Div-80 Hrs,57.29
E09628,Fire Department,Fireftr-90.46 Hrs,39.96
E09629,Fire Department,Fire Lieut-Prev Inspector I 80,70.2
E09630,Seattle Center,Executive4,131.022
E09631,Seattle Center,Executive2,94.5
E09632,Seattle Center,Events Svc Rep,39.22
E09633,Seattle Center,Adms Personnel Dispatcher,35.89
E09634,Seattle Center,Usher *,24.99
E09635,Seattle Center,Usher *,24.99
E09636,Seattle Center,Stage Tech *,40.94
E09637,Seattle Center,Stage CC,51.96
E09638,Seattle Center,Stage Tech *,40.94
E09639,Seattle Center,Stage Tech *,40.94
E09640,Seattle Center,Util Laborer,31.85
E09641,Seattle Center,Laborer,30.05
E09642,Seattle Center,Laborer *,29.29
E09643,Seattle Center,Laborer *,29.29
E09644,Seattle Center,Laborer *,29.29
E09645,Seattle Center,Laborer *,29.29
E09646,Seattle Center,Util Laborer,31.85
E09647,Seattle Center,Laborer *,29.29
E09648,Seattle Center,Laborer *,29.29
E09649,Seattle Center,Security Ofcr,38.69
E09650,Seattle Center,Installation Maint Wkr,34.71
E09651,Seattle Public Utilities,Actg Tech II-BU,33.24
E09652,Seattle Public Utilities,Maint Laborer,34.69
E09653,Seattle Public Utilities,"Mgmt Systs Anlyst,Sr",60.83
E09654,Seattle Public Utilities,Student Engr Intern *,25.39
E09655,Seattle Public Utilities,"Capital Prjts Coord,Sr",69.48
E09656,Seattle Public Utilities,"Civil Engrng Spec,Assoc",57.3
E09657,Seattle Public Utilities,Civil Engr Supv,83.72
E09658,Seattle Public Utilities,"Civil Engrng Spec,Sr",64.43
E09659,Seattle Public Utilities,Util Maint Supv,50.73
E09660,Seattle Public Utilities,Stat Maint Mach,42.38
E09661,Seattle Public Utilities,Pmp Stat Maint Lead Wkr CII,40.47
E09662,Seattle Public Utilities,Stat Maint Mach CC,48.36
E09663,Seattle Public Utilities,Info Technol Prof C-BU,54.11
E09664,Seattle Public Utilities,Wtr Pipe Wkr Sr-WDM II,48.38
E09665,Seattle Public Utilities,"Truck Drvr,Heavy",40.92
E09666,Seattle Public Utilities,Wtr Pipe Wkr Sr-WDM II,48.38
E09667,Seattle Public Utilities,"Economist,Prin *",61.72
E09668,Seattle Public Utilities,"Plng&Dev Spec,Sr-BU*",54.3
E09669,Seattle Public Utilities,Laborer,31.13
E09670,Seattle Public Utilities,Muni Government Intern *,25.68
E09671,Seattle Public Utilities,"StratAdvsr2,Utils L21SPU",74.365
E09672,Seattle Public Utilities,"Manager3,Utils L21SPU",83.816
E09673,Seattle Public Utilities,Info Technol Prof B-BU,67.28
E09674,Seattle Public Utilities,"Manager2,Fin,Bud,&Actg L21SPU",73.615
E09675,Seattle Public Utilities,Drainage&Wstwtr Coll Wkr CI,43.44
E09676,Seattle Public Utilities,"Truck Drvr,Heavy",40.92
E09677,Seattle Public Utilities,Info Technol Prof B-BU,68.2
E09678,Seattle Public Utilities,Real Property Agent,49.84
E09679,Seattle Public Utilities,"Mgmt Systs Anlyst,Sr",60.83
E09680,Seattle Public Utilities,"Personnel Spec,Sr",51.22
E09681,Seattle Public Utilities,Payroll Supv,53.19
E09682,Seattle Public Utilities,Actg Tech II-BU *,32.06
E09683,Seattle City Light,Elecl Svc Engr,68.57
E09684,Seattle City Light,Elecl Svc Rep,43.19
E09685,Seattle City Light,Elecl Svc Rep,43.19
E09686,Seattle City Light,Util Acts Supv,45.71
E09687,Seattle City Light,Meter Reader,34.14
E09688,Seattle City Light,"StratAdvsr2,Utils L21C",78.78
E09689,Seattle City Light,Line CC-Asg C Coord,69.6
E09690,Seattle City Light,Line CC-Asg C Coord,69.6
E09691,Seattle City Light,"Manager3,Utils L21C",86.16
E09692,Seattle City Light,Lnwkr,61.86
E09693,Seattle City Light,Jrnywkr In Chg,65.17
E09694,Seattle City Light,Lnwkr Aprn,52.59
E09695,Seattle City Light,"MatSup,Elec-Asg Cs &/or Cdt",42.44
E09696,Seattle City Light,Lnwkr,61.86
E09697,Seattle City Light,Lnwkr,61.86
E09698,Seattle City Light,Pole Yard CC,50.71
E09699,Seattle City Light,Lnwkr,61.86
E09700,Seattle City Light,Cblspl CC-Net Area,69.6
E09701,Seattle City Light,"MatSup,Elec-Asg OPVTCHBNSTR",43.77
E09702,Seattle City Light,Cblspl-Net Area,61.86
E09703,Seattle City Light,Cblspl CC-Net Area,69.6
E09704,Seattle City Light,Admin Spec II-BU,33.4
E09705,Seattle City Light,Actg Tech III-BU,39.47
E09706,Seattle City Light,Actg Tech II-BU,35.9
E09707,Seattle City Light,Meter Elctn,57.33
E09708,Seattle City Light,Elecl Hlpr *,37.09
E09709,Seattle City Light,Meter Elctn CC Asg C Coord,64.49
E09710,Seattle City Light,Cooperative Intern *,20.94
E09711,Seattle City Light,"Accountant,Sr",50.12
E09712,Seattle City Light,"Mat Controller,Prin-BU",42.76
E09713,Seattle City Light,"StratAdvsr2,PC&RM L12C",78.78
E09714,Seattle City Light,Pwr Anlyst,61.96
E09715,Seattle City Light,Capital Prjts Coord,54.03
E09716,Seattle City Light,"Civil Engr,Sr",77.67
E09717,Seattle City Light,"StratAdvsr2,Utils",78.78
E09718,Seattle City Light,"Electric Util Exec 3,Ofcr",152.8202
E09719,Seattle City Light,Maint Laborer,34.69
E09720,Seattle City Light,Admin Spec II-BU,34.63
E09721,Seattle City Light,Hydro Maint Wkr I-Gen,38.64
E09722,Seattle City Light,"Civil Engrng Spec,Asst II",47.98
E09723,Seattle City Light,"StratAdvsr2,Utils L21C",73.4787
E09724,Seattle City Light,"Manager2,Utils L21C",63.6405
E09725,Seattle City Light,Hydroelec Maint Mach,50.41
E09726,Seattle City Light,"StratAdvsr2,Utils L21C",58
E09727,Seattle City Light,Elecl PwrSystsEngr-Mrt,87.39
E09728,Seattle City Light,Exec Asst,60.83
E09729,Seattle City Light,"Capital Prjts Coord,Sr",69.48
E09730,Seattle City Light,"Mgmt Systs Anlyst,Sr BU Hold",58.65
E09731,Seattle City Light,"Mgmt Systs Anlyst,Sr BU Hold",58.65
E09732,Seattle City Light,"Mgmt Systs Anlyst,Sr BU Hold",60.83
E09733,Seattle City Light,"Manager3,Utils L21C",86.16
E09734,Seattle City Light,Elecl PwrSystsEngr-Mrt,84.37
E09735,Seattle City Light,Elecl Engrng Spec Supv,67.46
E09736,Seattle City Light,"Elecl Engrng Spec,Asst I",38.52
E09737,Seattle City Light,"Capital Prjts Coord,Sr",69.48
E09738,Seattle City Light,Info Technol Prof B-BU,68.196
E09739,Office of Housing,Admin Spec II-BU,34.63
E09740,Office of Housing,Com Dev Spec,47.56
E09741,Office of Housing,"Manager1,Human Svcs",68.578
E09742,Office of Housing,"Manager3,General Govt",80.099
E09743,Office of Inspector General,"StratAdvsr1,Exempt",51.048
E09744,Intergovernment Relations,"StratAdvsr2,Exempt",71.206
E09745,Seattle Dept of Transportation,"Capital Prjts Coord,Sr",69.48
E09746,Seattle Dept of Transportation,"Transp Plnr,Sr",60.7
E09747,Seattle Dept of Transportation,"Civil Engrng Spec,Assoc",55.15
E09748,Seattle Dept of Transportation,Permit Tech,41.09
E09749,Seattle Dept of Transportation,"Civil Engrng Spec,Sr",64.43
E09750,Seattle Dept of Transportation,"Manager3,Engrng&Plans Rev",82.196
E09751,Seattle Dept of Transportation,"Civil Engrng Spec,Assoc",57.3
E09752,Seattle Dept of Transportation,"Civil Engrng Spec,Assoc",55.15
E09753,Seattle Dept of Transportation,"Plng&Dev Spec,Sr-BU",60.83
E09754,Seattle Dept of Transportation,"Civil Engrng Spec,Assoc",53.04
E09755,Seattle Dept of Transportation,"Real Property Agent,Sr",64.04
E09756,Seattle Dept of Transportation,"Civil Engrng Spec,Assoc",53.04
E09757,Seattle Dept of Transportation,Civil Engr Supv,83.72
E09758,Seattle Dept of Transportation,"Civil Engr,Sr",74.79
E09759,Seattle Dept of Transportation,"Civil Engr,Assoc",57.41
E09760,Seattle Dept of Transportation,Admin Staff Anlyst,47.56
E09761,Seattle Dept of Transportation,"Transp Plnr,Sr",58.37
E09762,Seattle Dept of Transportation,"Civil Engrng Spec,Assoc",57.3
E09763,Seattle Dept of Transportation,Admin Staff Anlyst,51.22
E09764,Seattle Dept of Transportation,Installation Maint Wkr,36.04
E09765,Seattle Dept of Transportation,Bridge Carpentry&Maint Lead,47.44
E09766,Seattle Dept of Transportation,"Cement Finisher,Sr",42.17
E09767,Seattle Dept of Transportation,Bridge Op *,35.77
E09768,Seattle Dept of Transportation,Bridge Op,38.58
E09769,Seattle Dept of Transportation,Truck Drvr,38.91
E09770,Seattle Dept of Transportation,Truck Drvr,38.91
E09771,Seattle Dept of Transportation,Constr&Maint Equip Op,38.83
E09772,Seattle Dept of Transportation,Civil Engrng Spec Supv,67.46
E09773,Seattle Dept of Transportation,Street Paving CC,47.87
E09774,Seattle Dept of Transportation,Truck Drvr,38.91
E09775,Seattle Dept of Transportation,Maint Laborer,34.69
E09776,Seattle Dept of Transportation,"Mgmt Systs Anlyst,Asst",44.83
E09777,Seattle Dept of Transportation,Engrng Emerg Laborer,42.04
E09778,Seattle Dept of Transportation,"StratAdvsr2,General Govt",77.499
E09779,Seattle Dept of Transportation,"StratAdvsr1,CSPI&P",62.236
E09780,Seattle Dept of Transportation,"Publc Relations Spec,Sr",49.32
E09781,Seattle Dept of Transportation,"Manager3,Fin,Bud,&Actg",82.196
E09782,Seattle Dept of Transportation,"Capital Prjts Coord,Sr",64.42
E09783,Seattle Dept of Transportation,Student Engr Intern *,28.58
E09784,Seattle Dept of Transportation,Cooperative Intern *,20.94
E09785,Seattle Dept of Transportation,Maint Laborer *,34.69
E09786,Seattle Dept of Transportation,"Accountant,Sr",51.95
E09787,Seattle Dept of Transportation,"StratAdvsr2,Fin,Bud,&Actg",72.803
E09788,Information Technology,"StratAdvsr1,Fin,Bud,&Actg",69.081
E09789,Information Technology,"StratAdvsr2,Fin,Bud,&Actg",70.224
E09790,Information Technology,Info Technol Prof B-BU,65.88
E09791,Information Technology,Info Technol Prof B-BU,68.2
E09792,Information Technology,Info Technol Prof B-BU,61.75
E09793,Information Technology,"Info Technol Prof A,Exempt",81.706
E09794,Information Technology,"Info Technol Prof A,Exempt",78.371
E09795,Information Technology,Info Technol Prof C-BU,55.28
E09796,Information Technology,"Info Technol Prof A,Exempt",80.673
E09797,Information Technology,Info Technol Prof B-BU,61.972
E09798,Information Technology,"Info Technol Prof A,Exempt",84.027
E09799,Information Technology,"Info Technol Prof A,Exempt",81.612
E09800,Information Technology,Info Technol Prof B-BU,64
E09801,Information Technology,Info Technol Prof B-BU,60.96
E09802,Information Technology,Info Technol Prof B-BU,61.021
E09803,Information Technology,"StratAdvsr2,Info Technol",73.383
E09804,Information Technology,Info Technol Prof B-BU,59
E09805,Information Technology,Info Technol Prof B-BU,65
E09806,Information Technology,"Info Technol Prof A,Exempt",82.294
E09807,Information Technology,Info Technol Prof B-BU,65.091
E09808,Information Technology,Info Technol Prof A *,71.321
E09809,Information Technology,Info Technol Prof C-BU,54.464
E09810,Information Technology,"Telecom Syst Installer,Sr",47.03
E09811,Information Technology,Info Technol Prof B-BU,63.592
E09812,Information Technology,Info Technol Prof B-BU,61.55
E09813,Information Technology,Info Technol Prof B-BU,62.748
E09814,Information Technology,Video Spec II,51.22
E09815,Information Technology,Info Technol Prof C-BU,49.44
E09816,Information Technology,Info Technol Prof B-BU,66.404
E09817,Information Technology,Info Technol Prof C-BU,59.36
E09818,Information Technology,Info Technol Prof B-BU,60
E09819,Information Technology,Info Technol Systs Anlyst,54.3
E09820,Information Technology,Info Technol Systs Anlyst,54.3
E09821,Information Technology,Info Technol Systs Anlyst,48.43
E09822,Information Technology,Info Technol Prof B-BU,62
E09823,Information Technology,"Info Technol Prof A,Exempt",81.704
E09824,Information Technology,Info Technol Prof B-BU,61.472
E09825,Information Technology,Info Technol Prof B-BU,65
E09826,Sustainability & Environment,"StratAdvsr1,General Govt",68.03
E09827,Sustainability & Environment,"Plng&Dev Spec,Sr-BU",56.39
E09828,Police Department,"StratAdvsr2,Fin,Bud,&Actg",76.223
E09829,Police Department,Pol Ofcr- Student,53.39
E09830,Police Department,Pol Ofcr-Detective-Bomb Squad,78.87
E09831,Police Department,Pol Ofcr-Detective-Bomb Squad,76.26
E09832,Police Department,Pol Ofcr-Detective,73
E09833,Police Department,Pol Ofcr-Detective,73
E09834,Police Department,Pol Ofcr-SWAT-BWV,75.6
E09835,Police Department,Pol Ofcr-Detective-Patrol,75.61
E09836,Police Department,Pol Ofcr-Motorcycle-BWV,72.34
E09837,Police Department,Parking Enf Ofcr,33.59
E09838,Police Department,Parking Enf Ofcr,34.81
E09839,Police Department,Parking Enf Ofcr,37.18
E09840,Police Department,Parking Enf Ofcr,34.81
E09841,Police Department,Parking Enf Ofcr,37.18
E09842,Police Department,Parking Enf Ofcr,37.18
E09843,Police Department,Pol Sgt-Patrl-BWV,85.88
E09844,Police Department,Admin Spec II-BU,34.63
E09845,Police Department,Pol Data Tech,42.04
E09846,Police Department,Pol Ofcr-Patrl-BWV,68.76
E09847,Police Department,Pol Ofcr-Patrl-BWV,67.46
E09848,Police Department,Pol Sgt-Patrl-BWV,88.13
E09849,Police Department,Pol Ofcr-Patrl-BWV,75.28
E09850,Police Department,Pol Ofcr-Patrl-BWV,67.46
E09851,Police Department,Pol Sgt-Patrl-BWV,79.13
E09852,Police Department,Pol Ofcr-BWV,66.48
E09853,Police Department,Pol Ofcr-BWV,57.11
E09854,Police Department,Pol Ofcr-BWV,59.25
E09855,Police Department,Pol Ofcr-BWV,66.48
E09856,Police Department,Pol Ofcr-BWV,54.69
E09857,Police Department,Pol Ofcr-Hostage Neg-Patrl-BWV,68.43
E09858,Police Department,Pol Ofcr-Patrl-BWV,67.46
E09859,Police Department,Pol Ofcr-Patrl-BWV,74.63
E09860,Police Department,Pol Ofcr-BWV,62.17
E09861,Police Department,Pol Ofcr-BWV,57.11
E09862,Police Department,Admin Spec II-BU,37.4
E09863,Police Department,Pol Ofcr-BWV,66.48
E09864,Police Department,Pol Ofcr-BWV,62.17
E09865,Police Department,Pol Ofcr-Patrl-BWV,67.46
E09866,Police Department,Pol Ofcr-Patrl-BWV,71.37
E09867,Police Department,Pol Ofcr-Patrl-BWV,68.76
E09868,Police Department,Pol Sgt-Patrl-BWV,85.88
E09869,Police Department,Identification Data Spec,35.91
E09870,Police Department,Photographic Svcs Supv,50.01
E09871,Police Department,Pol Ofcr-Patrl,75.29
E09872,Police Department,Pol Ofcr-Patrl-BWV,71.37
E09873,Police Department,Pol Ofcr-Detective-Homicide,75.61
E09874,Police Department,Pol Ofcr-Patrl-BWV,74.63
E09875,Police Department,Pol Capt,103.16
E09876,Police Department,Admin Spec II-BU,35.89
E09877,Police Department,Pol Sgt-Detective-Non Patrol,87
E09878,Police Department,Admin Staff Asst BU,38.46
E09879,Police Department,Com Svc Ofcr,48.8
E09880,Police Department,"StratAdvsr3,Exempt",73.57
E09881,Legislative Department,Councilmember - District,79.53
E09882,Legislative Department,Councilmember - District,79.53
E09883,Legislative Department,Legislative Asst,52.682
E09884,Legislative Department,Legislative Asst,63.061
E09885,Community Police Commission,Executive3,105.841
E09886,Office for Civil Rights,Civil Rights Anlyst,49.69
E09887,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher III,46.71
E09888,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher II,43.35
E09889,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher II,41.7
E09890,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher II,45.04
E09891,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher II,45.04
E09892,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher Supv,58.78
E09893,Neighborhoods,"StratAdvsr2,Exempt",64.189
E09894,Seattle Public Library,Library Assoc II,33.15
E09895,Seattle Public Library,Library Assoc II,33.15
E09896,Seattle Public Library,Library Assoc IV,39.73
E09897,Seattle Public Library,Selection Svcs Librn,58.27
E09898,Seattle Public Library,Library Assoc II,31.57
E09899,Seattle Public Library,Library Assoc IV,37.94
E09900,Seattle Public Library,Accounting Ops Supervisor,47.41
E09901,Seattle Public Library,Safety & Health Manager,53.19
E09902,Seattle Public Library,Janitor-Library,29.78
E09903,Seattle Public Library,Bldg Maint Wkr,39.11
E09904,Seattle Public Library,"Security Ofcr,Lead-Library",48.39
E09905,Office of Economic Development,"StratAdvsr1,Exempt-P",58.569
E09906,Office of Economic Development,Executive2,86.708
E09907,Office of Economic Development,Plng&Dev Spec II,51.22
E09908,Education & Early Learning,Actg Tech I-BU,33.24
E09909,Education & Early Learning,"StratAdvsr2,General Govt",68.03
E09910,Education & Early Learning,"StratAdvsr1,Exempt",60.646
E09911,Education & Early Learning,"StratAdvsr1,Exempt",60.652
E09912,Education & Early Learning,"StratAdvsr2,Exempt",65.639
E09913,Parks & Recreation,High School Intern *,19.97
E09914,Parks & Recreation,High School Intern *,19.97
E09915,Parks & Recreation,High School Intern *,19.97
E09916,Parks & Recreation,High School Intern *,19.97
E09917,Parks & Recreation,High School Intern *,19.97
E09918,Parks & Recreation,"Envrnmtl Anlyst,Assoc",55.05
E09919,Parks & Recreation,Rec Attendant *,24.99
E09920,Parks & Recreation,Rec Attendant *,24.99
E09921,Parks & Recreation,"Events Svc Rep,Sr",47.56
E09922,Parks & Recreation,Tennis Instructor,39.47
E09923,Parks & Recreation,Executive2,95.263
E09924,Parks & Recreation,Park Ranger,35.08
E09925,Parks & Recreation,Park Ranger,35.08
E09926,Parks & Recreation,Cement Finisher-Parks Facils,42.74
E09927,Parks & Recreation,Drainage&Wstwtr Lead Wkr CII,47.48
E09928,Parks & Recreation,"Plumber,Sr",54.03
E09929,Parks & Recreation,Installation Maint Wkr,36.04
E09930,Parks & Recreation,Admin Staff Asst,43.1
E09931,Parks & Recreation,Gardener,34.4
E09932,Parks & Recreation,Laborer,31.13
E09933,Parks & Recreation,Laborer,30.05
E09934,Parks & Recreation,Maint Laborer,34.69
E09935,Parks & Recreation,Maint Laborer,34.69
E09936,Parks & Recreation,Grounds Maint Lead Wkr,38.75
E09937,Parks & Recreation,Laborer,31.13
E09938,Parks & Recreation,Parks Maint CC,53.97
E09939,Parks & Recreation,Maint Laborer,34.69
E09940,Parks & Recreation,Maint Laborer,34.69
E09941,Parks & Recreation,"StratAdvsr1,General Govt",56.091
E09942,Parks & Recreation,"Rec Prgm Coord,Sr",51.22
E09943,Parks & Recreation,Lifeguard *,24.99
E09944,Parks & Recreation,Lifeguard *,24.99
E09945,Parks & Recreation,Lifeguard *,24.99
E09946,Parks & Recreation,Lifeguard *,24.99
E09947,Parks & Recreation,Lifeguard *,24.99
E09948,Parks & Recreation,Lifeguard *,24.99
E09949,Parks & Recreation,Lifeguard *,24.99
E09950,Parks & Recreation,Lifeguard *,24.99
E09951,Parks & Recreation,Cashier *,24.98
E09952,Parks & Recreation,Lifeguard *,24.99
E09953,Parks & Recreation,Lifeguard *,24.99
E09954,Parks & Recreation,Rec Attendant *,24.99
E09955,Parks & Recreation,Rec Attendant *,24.99
E09956,Parks & Recreation,Rec Attendant *,24.99
E09957,Parks & Recreation,Rec Leader,42.35
E09958,Parks & Recreation,Rec Leader,33.33
E09959,Parks & Recreation,Rec Leader,34.35
E09960,Parks & Recreation,"Rec Cntr Coord,Asst",41.57
E09961,Parks & Recreation,Rec Cntr Coord,51.23
E09962,Parks & Recreation,Rec Attendant *,24.99
E09963,Parks & Recreation,Rec Attendant *,24.99
E09964,Parks & Recreation,Rec Attendant *,24.99
E09965,Parks & Recreation,Rec Leader,42.35
E09966,Parks & Recreation,Rec Attendant *,24.99
E09967,Parks & Recreation,Rec Leader,31.63
E09968,Parks & Recreation,Rec Cntr Coord,49.3
E09969,Parks & Recreation,Work Trng Enrollee *,19.97
E09970,Office of Employee OMBUD,Executive2,93.914
E09971,Off of Emergency Mngmnt Dept,"StratAdvsr2,CL&PS L17",59.339
E09972,Human Services Department,Counslr,40.97
E09973,Human Services Department,Admin Spec I *,31.07
E09974,Human Services Department,Prgm Intake Rep,40.61
E09975,Human Services Department,"Manager2,Human Svcs",70.026
E09976,Human Services Department,"Plng&Dev Spec,Sr-BU",60.83
E09977,Human Services Department,"StratAdvsr2,Fin,Bud,&Actg",63.992
E09978,Human Services Department,Counslr,45.92
E09979,Human Services Department,Counslr,45.92
E09980,Human Services Department,Counslr,45.92
E09981,Human Services Department,"Counslr,Sr",48.7
E09982,Human Services Department,Counslr,45.92
E09983,Human Services Department,Counslr,40.97
E09984,Human Services Department,Counslr *,37.07
E09985,Human Services Department,"Manager2,Human Svcs",72.54
E09986,Human Services Department,Counslr,45.92
E09987,Human Services Department,"Grants&Contracts Spec,Sr",46.71
E09988,City Auditor,StratAdvsr-Audit - L17,62.214
E09989,Arts & Culture,Publc Relations Spec BU *,37.82
E09990,Arts & Culture,StratAdvsr1-P *,49.379
E09991,Finance & Admin Services,"StratAdvsr2,Exempt",68.784
E09992,Finance & Admin Services,"StratAdvsr1,General Govt",58.714
E09993,Finance & Admin Services,Executive3,112.051
E09994,Finance & Admin Services,"StratAdvsr2,PC&RM",76.205
E09995,Finance & Admin Services,"Pntr,Sr",48.26
E09996,Finance & Admin Services,Warehouser-BU,36.7
E09997,Finance & Admin Services,"Appraiser,Sr",61.95
E09998,Finance & Admin Services,"Auto Engr,Sr",57.51
E09999,Finance & Admin Services,"Auto Mechanic,Sr",59.75
E10000,Finance & Admin Services,Auto Mechanic,51.56
E10001,Finance & Admin Services,"Auto Mechanic,Sr",54.19
E10002,Finance & Admin Services,Shop Opns Supv,58.65
E10003,Finance & Admin Services,Auto Sheet Metal Wkr,51.56
E10004,Finance & Admin Services,"Warehouser,Sr-BU",40.38
E10005,Finance & Admin Services,"StratAdvsr1,General Govt",60.985
E10006,Finance & Admin Services,StratAdvsr1 *,53.096
E10007,Finance & Admin Services,"StratAdvsr2,Exempt",74.182
E10008,Finance & Admin Services,"Accountant,Prin",58.37
E10009,Finance & Admin Services,Parking Meter Collector,32.18
E10010,Finance & Admin Services,Info Technol Prof B-BU *,53.04
E10011,Finance & Admin Services,Info Technol Prof B-BU,62.52
E10012,Finance & Admin Services,"StratAdvsr1,Exempt",57.551
E10013,Finance & Admin Services,Licenses&Standards Inspector,49.72
E10014,Finance & Admin Services,Actg Tech III-BU,39.47
E10015,Finance & Admin Services,Cust Svc Rep,32.31
E10016,Finance & Admin Services,Volunteer Prgms Coord,41.21
E10017,Seattle Dept of Human Resource,"StratAdvsr3,General Govt",80.017
E10018,Seattle Dept of Human Resource,"Personnel Anlyst,Sr",53.19
E10019,Seattle Dept of Human Resource,"StratAdvsr3,General Govt",76.808
E10020,City Budget Office,"StratAdvsr2,Exempt-P",63.676
E10021,City Budget Office,"StratAdvsr2,Exempt-P",70.052
E10022,City Budget Office,"StratAdvsr2,Exempt-P",65.597
E10023,City Budget Office,"StratAdvsr2,Exempt-P",63.995
E10024,Construction & Inspections,Land Use Plnr II,57.25
E10025,Construction & Inspections,Civil Engrng Spec Supv,67.46
E10026,Construction & Inspections,Strucl Plans Engr,69.98
E10027,Construction & Inspections,"Elecl Inspector,(J)",57.64
E10028,Construction & Inspections,"Elevator Inspector,Chief",62.96
E10029,Construction & Inspections,"Manager3,General Govt",85.719
E10030,Construction & Inspections,Housing/Zoning Inspector,47.47
E10031,Construction & Inspections,"StratAdvsr1,Fin,Bud,&Actg",67.143
E10032,Construction & Inspections,"Mgmt Systs Anlyst,Sr",60.83
E10033,Fire Department,Fireftr-Dispatcher-84 Hrs,65.07
E10034,Fire Department,Fireftr-HM-Ap Drvr C-90.46 Hrs,57.57
E10035,Fire Department,Fireftr-Trng Div-80 Hrs,59.98
E10036,Fire Department,"Fire Lieut, Sr-HM 90.46 Hrs",67.94
E10037,Fire Department,Fireftr-VRT-90.46 Hrs,49.48
E10038,Fire Department,Fireftr-VRT-90.46 Hrs,47.1
E10039,Fire Department,"Fire Lieut, Sr-90.46 Hrs",65.08
E10040,Fire Department,Fire Lieut-90.46 Hrs,57.56
E10041,Fire Department,Fireftr-Ap Drvr C-90.46,53.76
E10042,Fire Department,Fireftr-90.46 Hrs,42.34
E10043,Fire Department,Fireftr-90.46 Hrs,47.1
E10044,Fire Department,Fireftr-90.46 Hrs,42.34
E10045,Fire Department,Fireftr-Ap Drvr C-90.46,53.76
E10046,Fire Department,Fireftr-TRT-90.46 Hrs,52.34
E10047,Fire Department,Fireftr-Ap Drvr C-90.46,57.57
E10048,Fire Department,Fireftr-90.46 Hrs,51.86
E10049,Fire Department,Fireftr-Trng Div-80 Hrs,61.05
E10050,Fire Department,Fireftr-90.46 Hrs,53.76
E10051,Fire Department,Fire Capt-90.46 Hrs,66.37
E10052,Fire Department,Fire Lieut-90.46 Hrs,58.51
E10053,Fire Department,Fireftr-Ap Drvr C-90.46,57.09
E10054,Fire Department,Fire Battalion Chief-91.4 Hrs,76.43
E10055,Fire Department,Fireftr-Ap Drvr C-90.46,57.09
E10056,Fire Department,Fireftr-90.46 Hrs,44.72
E10057,Fire Department,Fireftr-90.46 Hrs,50.43
E10058,Fire Department,Fireftr-90.46 Hrs,47.1
E10059,Fire Department,Fireftr-90.46 Hrs,50.43
